"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN009010100","BANGALORE, IN","2016-06-24","0.09","72",,"67"
"IN009010100","BANGALORE, IN","2016-06-25","0.35","70","81","67"
"IN009010100","BANGALORE, IN","2016-06-26","0.12","74",,"67"
"IN009010100","BANGALORE, IN","2016-06-27","0.00","72","83","69"
"IN009010100","BANGALORE, IN","2016-06-28","0.34","73","81","69"
"IN009010100","BANGALORE, IN","2016-06-29","0.18","70","79","69"
"IN009010100","BANGALORE, IN","2016-06-30","0.17","73","77","69"
"IN009010100","BANGALORE, IN","2016-07-01","0.00","74",,"68"
"IN009010100","BANGALORE, IN","2016-07-02","0.03","75","83","68"
"IN009010100","BANGALORE, IN","2016-07-03","0.00","74","84","68"
"IN009010100","BANGALORE, IN","2016-07-04",,"74","82","69"
"IN009010100","BANGALORE, IN","2016-07-05","0.01","74","82","69"
"IN009010100","BANGALORE, IN","2016-07-06","0.00","73","81","69"
"IN009010100","BANGALORE, IN","2016-07-07","0.28","74",,"69"
"IN009010100","BANGALORE, IN","2016-07-08","0.00","73","81","69"
"IN009010100","BANGALORE, IN","2016-07-09","0.00","72","80",
"IN009010100","BANGALORE, IN","2016-07-10","0.06","73",,"68"
"IN009010100","BANGALORE, IN","2016-07-11","0.00","74","81","69"
"IN009010100","BANGALORE, IN","2016-07-12","0.00","73","82","69"
"IN009010100","BANGALORE, IN","2016-07-13","0.00","75","83","68"
"IN009010100","BANGALORE, IN","2016-07-14",,"77",,
"IN009010100","BANGALORE, IN","2016-07-15","0.00","77","87",
"IN009010100","BANGALORE, IN","2016-07-16","0.10","76","86","69"
"IN009010100","BANGALORE, IN","2016-07-17","0.44","74","86","69"
"IN009010100","BANGALORE, IN","2016-07-18","0.01","75","83","70"
"IN009010100","BANGALORE, IN","2016-07-19","0.00","73","83","68"
"IN009010100","BANGALORE, IN","2016-07-20","0.13","72","83","68"
"IN009010100","BANGALORE, IN","2016-07-21","0.91","71","82","67"
"IN009010100","BANGALORE, IN","2016-07-22","0.31","71","81","67"
"IN009010100","BANGALORE, IN","2016-07-23","0.02","72",,"67"
"IN009010100","BANGALORE, IN","2016-07-24","0.02","74",,"69"
"IN009010100","BANGALORE, IN","2016-07-25","0.00","75",,"69"
"IN009010100","BANGALORE, IN","2016-07-26","1.28","74","87","68"
"IN009010100","BANGALORE, IN","2016-07-27","0.98","75","84","69"
"IN009010100","BANGALORE, IN","2016-07-28","1.50","73","85","67"
"IN009010100","BANGALORE, IN","2016-07-29","1.65","70","82","68"
"IN009010100","BANGALORE, IN","2016-07-30","0.06","70",,
"IN009010100","BANGALORE, IN","2016-07-31","0.41","72",,"67"
"IN009010100","BANGALORE, IN","2016-08-01","0.00","72","81","68"
"IN009010100","BANGALORE, IN","2016-08-02","0.00","73",,"67"
"IN009010100","BANGALORE, IN","2016-08-03",,"72","82","66"
"IN009010100","BANGALORE, IN","2016-08-04","0.00","72","78","67"
"IN009010100","BANGALORE, IN","2016-08-05",,"74",,"67"
"IN009010100","BANGALORE, IN","2016-08-06","0.00","74","83","67"
"IN009010100","BANGALORE, IN","2016-08-07",,"74","83","68"
"IN009010100","BANGALORE, IN","2016-08-08","0.00","74","83","68"
"IN009010100","BANGALORE, IN","2016-08-09","0.00","75","82","69"
"IN009010100","BANGALORE, IN","2016-08-10","0.00","75","85","68"
"IN009010100","BANGALORE, IN","2016-08-11",,"75","85","67"
"IN009010100","BANGALORE, IN","2016-08-12",,"74","85","69"
"IN009010100","BANGALORE, IN","2016-08-13",,"75","84","69"
"IN009010100","BANGALORE, IN","2016-08-14","0.00","73","83","68"
"IN009010100","BANGALORE, IN","2016-08-15","0.17","74","84","67"
"IN009010100","BANGALORE, IN","2016-08-16","0.06","73","85","68"
"IN009010100","BANGALORE, IN","2016-08-17","0.30","73","82","68"
"IN009010100","BANGALORE, IN","2016-08-18","0.01","75","83","68"
"IN009010100","BANGALORE, IN","2016-08-19","0.01","75","84","69"
"IN009010100","BANGALORE, IN","2016-08-20","0.00","76","86","69"
"IN009010100","BANGALORE, IN","2016-08-21","0.07","76","86","69"
"IN009010100","BANGALORE, IN","2016-08-22","0.17","76","87","70"
"IN009010100","BANGALORE, IN","2016-08-23","0.26","76","86","70"
"IN009010100","BANGALORE, IN","2016-08-24","0.03","76","87","69"
"IN009010100","BANGALORE, IN","2016-08-25","0.00","74","85","70"
"IN009010100","BANGALORE, IN","2016-08-26","0.60","75",,"68"
"IN009010100","BANGALORE, IN","2016-08-27","0.01","74","84","70"
"IN009010100","BANGALORE, IN","2016-08-28","0.00","74","83","69"
"IN009010100","BANGALORE, IN","2016-08-29",,"74","81","70"
"IN009010100","BANGALORE, IN","2016-08-30",,"74","81","70"
"IN009010100","BANGALORE, IN","2016-08-31","1.32","72","81",
"IN009010100","BANGALORE, IN","2016-09-01","0.11","74","79","68"
"IN009010100","BANGALORE, IN","2016-09-02","0.00","73","80",
"IN009010100","BANGALORE, IN","2016-09-03","0.00","75",,"69"
"IN009010100","BANGALORE, IN","2016-09-04",,"72","82","68"
"IN009010100","BANGALORE, IN","2016-09-05",,"73","80","67"
"IN009010100","BANGALORE, IN","2016-09-06",,"72","80",
"IN009010100","BANGALORE, IN","2016-09-07",,"74",,"66"
"IN009010100","BANGALORE, IN","2016-09-08",,"75","83","67"
"IN009010100","BANGALORE, IN","2016-09-09",,"76","85","69"
"IN009010100","BANGALORE, IN","2016-09-10","0.06","76","84",
"IN009010100","BANGALORE, IN","2016-09-11","0.41","74","85","68"
"IN009010100","BANGALORE, IN","2016-09-12","0.04","73","82","69"
"IN009010100","BANGALORE, IN","2016-09-13","0.00","74",,"69"
"IN009010100","BANGALORE, IN","2016-09-14",,"75","82","69"
"IN009010100","BANGALORE, IN","2016-09-15",,"73","83","69"
"IN009010100","BANGALORE, IN","2016-09-16",,"74","83","69"
"IN009010100","BANGALORE, IN","2016-09-17","0.00","74","82","68"
"IN009010100","BANGALORE, IN","2016-09-18",,"75",,"66"
"IN009010100","BANGALORE, IN","2016-09-19",,"76",,"68"
"IN009010100","BANGALORE, IN","2016-09-20",,"74","87","67"
"IN009010100","BANGALORE, IN","2016-09-21","0.01","73","81",
"IN009010100","BANGALORE, IN","2016-09-22","0.02","74",,"67"
"IN009010100","BANGALORE, IN","2016-09-23","0.00","72","83",
"IN009010100","BANGALORE, IN","2016-09-24","0.16","71","77","67"
"IN009010100","BANGALORE, IN","2016-09-25","0.01","73","78","68"
"IN009010100","BANGALORE, IN","2016-09-26","0.00","76",,"69"
"IN009010100","BANGALORE, IN","2016-09-27",,"76","83","70"
"IN009010100","BANGALORE, IN","2016-09-28","0.15","76","85","71"
"IN009010100","BANGALORE, IN","2016-09-29","0.00","76","85","71"
"IN009010100","BANGALORE, IN","2016-09-30",,"76","85","69"
"IN009010100","BANGALORE, IN","2016-10-01",,"74","85","67"
"IN009010100","BANGALORE, IN","2016-10-02",,"74",,"66"
"IN009010100","BANGALORE, IN","2016-10-03",,"78",,"69"
"IN009010100","BANGALORE, IN","2016-10-04",,"77","90","69"
"IN009010100","BANGALORE, IN","2016-10-05",,"77","87","64"
"IN009010100","BANGALORE, IN","2016-10-06",,"78","87","69"
"IN009010100","BANGALORE, IN","2016-10-07",,"76","89","67"
"IN009010100","BANGALORE, IN","2016-10-08",,"76","87","68"
"IN009010100","BANGALORE, IN","2016-10-09",,"75","88","67"
"IN009010100","BANGALORE, IN","2016-10-10","0.05","75","87","67"
"IN009010100","BANGALORE, IN","2016-10-11","0.00","75",,"68"
"IN009010100","BANGALORE, IN","2016-10-12","0.31","76","89","69"
"IN009010100","BANGALORE, IN","2016-10-13","0.10","74","85","68"
"IN009010100","BANGALORE, IN","2016-10-14","0.00","77",,"70"
"IN009010100","BANGALORE, IN","2016-10-15",,"75","87","67"
"IN009010100","BANGALORE, IN","2016-10-16",,"76","86","65"
"IN009010100","BANGALORE, IN","2016-10-17",,"76","88","65"
"IN009010100","BANGALORE, IN","2016-10-18",,"76","88","65"
"IN009010100","BANGALORE, IN","2016-10-19",,"77","88","66"
"IN009010100","BANGALORE, IN","2016-10-20",,"76","88","66"
"IN009010100","BANGALORE, IN","2016-10-21",,"77","88","66"
"IN009010100","BANGALORE, IN","2016-10-22",,"75","88","67"
"IN009010100","BANGALORE, IN","2016-10-23",,"73","88","65"
"IN009010100","BANGALORE, IN","2016-10-24",,"76",,"64"
"IN009010100","BANGALORE, IN","2016-10-25",,"77","88","68"
"IN009010100","BANGALORE, IN","2016-10-26",,"76","88","65"
"IN009010100","BANGALORE, IN","2016-10-27",,"76","87","67"
"IN009010100","BANGALORE, IN","2016-10-28",,"77","88","65"
"IN009010100","BANGALORE, IN","2016-10-29",,"78","89","66"
"IN009010100","BANGALORE, IN","2016-10-30",,"77","90","70"
"IN009010100","BANGALORE, IN","2016-10-31","0.00","76","87","68"
"IN009010100","BANGALORE, IN","2016-11-01","0.00","75","87","69"
"IN009010100","BANGALORE, IN","2016-11-02","0.06","75","84","68"
"IN009010100","BANGALORE, IN","2016-11-03","0.00","77",,"70"
"IN009010100","BANGALORE, IN","2016-11-04",,"77","89","68"
"IN009010100","BANGALORE, IN","2016-11-05",,"77","89","66"
"IN009010100","BANGALORE, IN","2016-11-06",,"76","88","65"
"IN009010100","BANGALORE, IN","2016-11-07",,"75","89","66"
"IN009010100","BANGALORE, IN","2016-11-08",,"74","87","66"
"IN009010100","BANGALORE, IN","2016-11-09",,"72","87","64"
"IN009010100","BANGALORE, IN","2016-11-10",,"73","85","63"
"IN009010100","BANGALORE, IN","2016-11-11",,"73","87","63"
"IN009010100","BANGALORE, IN","2016-11-12",,"75","85","64"
"IN009010100","BANGALORE, IN","2016-11-13",,"76","87","68"
"IN009010100","BANGALORE, IN","2016-11-14",,"75","88","69"
"IN009010100","BANGALORE, IN","2016-11-15",,"76","86","69"
"IN009010100","BANGALORE, IN","2016-11-16",,"76","87","67"
"IN009010100","BANGALORE, IN","2016-11-17",,"75","89","68"
"IN009010100","BANGALORE, IN","2016-11-18",,"74","85","66"
"IN009010100","BANGALORE, IN","2016-11-19",,"74","85","65"
"IN009010100","BANGALORE, IN","2016-11-20",,"74","85","65"
"IN009010100","BANGALORE, IN","2016-11-21",,"73","87","65"
"IN009010100","BANGALORE, IN","2016-11-22",,"73","88","62"
"IN009010100","BANGALORE, IN","2016-11-23",,"76","89","62"
"IN009010100","BANGALORE, IN","2016-11-24",,"72","89","61"
"IN009010100","BANGALORE, IN","2016-11-25",,"72","87","61"
"IN009010100","BANGALORE, IN","2016-11-26",,"74","89","61"
"IN009010100","BANGALORE, IN","2016-11-27",,"73","89","59"
"IN009010100","BANGALORE, IN","2016-11-28",,"73","90","58"
"IN009010100","BANGALORE, IN","2016-11-29",,"72","91","60"
"IN009010100","BANGALORE, IN","2016-11-30",,"71","86","62"
"IN009010100","BANGALORE, IN","2016-12-01",,"71","86","64"
"IN009010100","BANGALORE, IN","2016-12-02",,"70","80","64"
"IN009010100","BANGALORE, IN","2016-12-03","0.17","70","80","66"
"IN009010100","BANGALORE, IN","2016-12-04","0.00","73",,"66"
"IN009010100","BANGALORE, IN","2016-12-05","0.00","74","84","67"
"IN009010100","BANGALORE, IN","2016-12-06",,"72","85",
"IN009010100","BANGALORE, IN","2016-12-07",,"72","82","59"
"IN009010100","BANGALORE, IN","2016-12-08",,"73","84","65"
"IN009010100","BANGALORE, IN","2016-12-09",,"72",,"61"
"IN009010100","BANGALORE, IN","2016-12-10",,"68","87",
"IN009010100","BANGALORE, IN","2016-12-11",,"71","82","54"
"IN009010100","BANGALORE, IN","2016-12-12",,"70","83",
"IN009010100","BANGALORE, IN","2016-12-13","2.39","66","77","64"
"IN009010100","BANGALORE, IN","2016-12-14","0.17","69",,"65"
"IN009010100","BANGALORE, IN","2016-12-15","0.00","71",,"64"
"IN009010100","BANGALORE, IN","2016-12-16",,"69","81","65"
"IN009010100","BANGALORE, IN","2016-12-17",,"72",,"64"
"IN009010100","BANGALORE, IN","2016-12-18",,"72","83","62"
"IN009010100","BANGALORE, IN","2016-12-19",,"72","84","62"
"IN009010100","BANGALORE, IN","2016-12-20",,"71","85","60"
"IN009010100","BANGALORE, IN","2016-12-21",,"73",,"64"
"IN009010100","BANGALORE, IN","2016-12-22",,"72","87",
"IN009010100","BANGALORE, IN","2016-12-23",,"70","88","57"
"IN009010100","BANGALORE, IN","2016-12-24",,"71","87","58"
"IN009010100","BANGALORE, IN","2016-12-25",,"69","87","58"
"IN009010100","BANGALORE, IN","2016-12-26",,"71","84","59"
"IN009010100","BANGALORE, IN","2016-12-27",,"71","87","59"
"IN009010100","BANGALORE, IN","2016-12-28",,"71","86","62"
"IN009010100","BANGALORE, IN","2016-12-29",,"69","84","60"
"IN009010100","BANGALORE, IN","2016-12-30",,"69","83","59"
"IN009010100","BANGALORE, IN","2016-12-31",,"68","81","59"
"IN009010100","BANGALORE, IN","2017-01-01",,"70","82","58"
"IN009010100","BANGALORE, IN","2017-01-02",,"71","82","63"
"IN009010100","BANGALORE, IN","2017-01-03",,"72",,"61"
"IN009010100","BANGALORE, IN","2017-01-04",,"71","85","60"
"IN009010100","BANGALORE, IN","2017-01-05",,"71","84","60"
"IN009010100","BANGALORE, IN","2017-01-06",,"70","83","61"
"IN009010100","BANGALORE, IN","2017-01-07",,"70","84","61"
"IN009010100","BANGALORE, IN","2017-01-08",,"70","82","61"
"IN009010100","BANGALORE, IN","2017-01-09",,"70","83","59"
"IN009010100","BANGALORE, IN","2017-01-10",,"72","83","61"
"IN009010100","BANGALORE, IN","2017-01-11",,"72","85","62"
"IN009010100","BANGALORE, IN","2017-01-12",,"71","85","62"
"IN009010100","BANGALORE, IN","2017-01-13",,"70","82","62"
"IN009010100","BANGALORE, IN","2017-01-14",,"69","83","63"
"IN009010100","BANGALORE, IN","2017-01-15",,"69","81","60"
"IN009010100","BANGALORE, IN","2017-01-16",,"70","82","60"
"IN009010100","BANGALORE, IN","2017-01-17",,"70","82","60"
"IN009010100","BANGALORE, IN","2017-01-18",,"69","84","58"
"IN009010100","BANGALORE, IN","2017-01-19",,"69","83","60"
"IN009010100","BANGALORE, IN","2017-01-20",,"71","82","60"
"IN009010100","BANGALORE, IN","2017-01-21",,"71","84",
"IN009010100","BANGALORE, IN","2017-01-22","0.00","74",,"62"
"IN009010100","BANGALORE, IN","2017-01-23",,"72","87","61"
"IN009010100","BANGALORE, IN","2017-01-24",,"72","85","61"
"IN009010100","BANGALORE, IN","2017-01-25",,"73","87","62"
"IN009010100","BANGALORE, IN","2017-01-26","0.00","71","85","65"
"IN009010100","BANGALORE, IN","2017-01-27","0.01","72","79","67"
"IN009010100","BANGALORE, IN","2017-01-28","0.00","73",,"68"
"IN009010100","BANGALORE, IN","2017-01-29",,"75",,"67"
"IN009010100","BANGALORE, IN","2017-01-30",,"76",,"64"
"IN009010100","BANGALORE, IN","2017-01-31",,"75","89","65"
